actual_size,agent_count,agents,arm_aliases,arm_id,candidate_id,censored,complete,conflict_auc_seconds,conflict_reduction,conflict_trajectory,continuation_iterations,feasible,final_conflicts,final_fingerprint,final_repair_fingerprint,followup_reason,initial_conflicts,initial_fingerprint,initial_repair_fingerprint,layout_mode,low_level_expanded,low_level_generated,low_level_reopened,low_level_runs,map_id,normalized_conflict_auc_seconds,observed_total_seconds,pp_replan_seconds,repair_iterations,rollout_wall_seconds,schema,shared_initial_selection_seconds,source_stratum,split,state_id,stop_reason,template_key,trial_index
8,400,"49,62,138,144,156,202,228,255",v2_full,v2_full,neighborhood-215958cc63d4200e,False,True,0.013999033000004601,1,"1,0",0,True,0,17410b345a655ede66ff132a1cf77dd3230fa1ed65cb7a49af333464768e46db,02ce35e9d6441b6a81f67a95d15f922443b966d0e9e7f5e89858adf45c020948,,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,2697,8753,651,8,policy_train_dead_end_aisles_0002,0.013999033000004601,0.14006480500003704,0.007836209,1,0.044131716000009646,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,,1
8,400,"49,62,138,144,156,202,228,255",v2_full,v2_full,neighborhood-215958cc63d4200e,False,True,0.015217293999967296,1,"1,0",0,True,0,5c2b640ead9d7e0de7b1fa8f11b7862db29b85eb62930a098bcf53c464d1c5a3,34c0293acde568a366d805a5153ce3dd35fec61018f3d5590cfb3eb84057ee6e,new_seed,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,2548,9023,482,8,policy_train_dead_end_aisles_0002,0.015217293999967296,0.14626418200003855,0.008277591,1,0.05033109300001115,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,,2
8,400,"49,62,138,144,156,202,228,255",v2_full,v2_full,neighborhood-215958cc63d4200e,False,True,0.013945339000031254,1,"1,0",0,True,0,a29a9ac0a1d64de37069c26797abb3f5cbd5088e23bb965ada3d252fbdd66836,3e3d5703abd6bf88a0aabda99a426e992dad1207fa037ccd31a00c428a305914,new_seed,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,dead_end_aisles,1685,6631,216,8,policy_train_dead_end_aisles_0002,0.013945339000031254,0.14516231200002494,0.006247051,1,0.049229222999997546,lns2.v3_value_label_pilot.v1,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,,3
16,600,"58,74,77,155,202,208,270,282,296,334,378,386,482,488,497,520",model_s3,model_s3,neighborhood-15d7bf47d9cae06d,False,True,0.8816807560000086,7,"7,4,4,3,2,1,1,1,1,1,0",9,True,0,4e9e4a6335b0b71dc3c3ee6d8bd4d25e757236bdd42e1f604b8a62b9a721d1bd,3bd4fa5afb6ffb301aa37135e33de2c91dc6e4f7d2e0dc5106376890c455319a,,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,71997,152442,21111,64,policy_train_dead_end_aisles_0002,0.12595439371428693,0.790749033000111,0.15675214199999998,10,0.7192240169999877,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,target:size16:rep0,0
16,600,"58,74,77,155,202,208,270,282,296,334,378,386,482,488,497,520",model_s3,model_s3,neighborhood-15d7bf47d9cae06d,False,True,0.5862046730000259,7,"7,4,3,2,1,0",4,True,0,24a0516ffbeb58c06660e334e4bec71226368137413a04e9ac3d33a96f45ac63,1a7dcce6677595c1e9fc13dca186bbc0c889ab067fd75a2d1039ff1f4445d287,,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,38555,95870,7989,48,policy_train_dead_end_aisles_0002,0.0837435247142894,0.4429580340000996,0.098185616,5,0.3714330179999763,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,target:size16:rep0,1
16,600,"58,74,77,155,202,208,270,282,296,334,378,386,482,488,497,520",model_s3,model_s3,neighborhood-15d7bf47d9cae06d,False,True,1.0196747990001995,7,"7,5,5,5,4,4,1,1,1,0",8,True,0,59963b541d8a56294875db123e982ddd3375c3a5e6dcf1964930f88ed0effa97,4277afa63b6fbd62ed34964fa6a5454aa335f39b21a56c5db3b1a969335bc550,new_seed,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,59892,143101,13865,72,policy_train_dead_end_aisles_0002,0.14566782842859993,0.8194765380001172,0.158706382,9,0.7479515219999939,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,target:size16:rep0,2
16,600,"58,74,77,155,202,208,270,282,296,334,378,386,482,488,497,520",model_s3,model_s3,neighborhood-15d7bf47d9cae06d,False,True,1.0201530549997528,7,"7,6,5,4,4,4,3,0",6,True,0,eeee7e893fb372ca4e07b605c1918ae82327b787531e2bf42ac95c2dfa67155e,830be0f0a3c5b04b9e981c7c06574234a680bb8fa005f9059c470fc07673f231,new_seed,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,51967,111780,16141,56,policy_train_dead_end_aisles_0002,0.14573615071425042,0.6505504850001103,0.12846180499999998,7,0.579025468999987,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,target:size16:rep0,3
8,600,"54,58,74,155,270,282,378,482",oracle_h1_efficiency,oracle_h1_efficiency,neighborhood-188322c77bd1a8a8,False,True,0.5043730310000853,7,"7,5,4,4,1,1,1,1,1,0",8,True,0,b236e166dfa40d5c47f9bd0fed2b20c88c83139e49d8487f124eacec84ddee31,983b825c3576f39da1868b6d11b2ace54c08e7021ad470fb93c55dcca270e636,,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,30000,70329,8070,40,policy_train_dead_end_aisles_0002,0.07205329014286933,0.6647804680001173,0.071972113,9,0.593255451999994,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,collision:size8:rep0,0
8,600,"54,58,74,155,270,282,378,482",oracle_h1_efficiency,oracle_h1_efficiency,neighborhood-188322c77bd1a8a8,False,True,0.32121835799995324,7,"7,2,1,0",2,True,0,f7eb3d9d0dbe747b571d52c1368c032704bfe29a5f1b20e02e0978078166a04d,8c250cbf79b21613b267e458f768dd1537e422f1dc51dc4fb892c822a1ae5e1a,,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,29316,67313,6496,24,policy_train_dead_end_aisles_0002,0.045888336857136176,0.32052066800011403,0.068936468,3,0.24899565199999074,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,collision:size8:rep0,1
8,600,"54,58,74,155,270,282,378,482",oracle_h1_efficiency,oracle_h1_efficiency,neighborhood-188322c77bd1a8a8,False,True,0.46259460500016303,7,"7,3,3,2,2,1,1,0",6,True,0,ce6a94065b8f1a4cc699414de488b2e0ab57f709167fd2c39bb99e01091e0a06,06cc3e413315fc2fd8c7d39d51a13d9bed4e8d7c1835affec027006032f2c79d,new_seed,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,46890,107760,11663,48,policy_train_dead_end_aisles_0002,0.06608494357145187,0.6258816080001566,0.109881764,7,0.5543565920000333,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,collision:size8:rep0,2
8,600,"54,58,74,155,270,282,378,482",oracle_h1_efficiency,oracle_h1_efficiency,neighborhood-188322c77bd1a8a8,False,True,0.4530111470000975,7,"7,3,3,2,2,1,0",5,True,0,6fe0c52c40c9db453eba184514dd8cb8040fade4cc56f0923e0b7afa9a865bec,a2041da927e14b63cffcd4502940f1f94547c900c10a13efe4c8f426e993bc5c,new_seed,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,26646,68285,4946,39,policy_train_dead_end_aisles_0002,0.06471587814287107,0.5435178360001487,0.07259210699999999,6,0.4719928200000254,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,collision:size8:rep0,3
8,600,"65,87,151,265,305,336,536,560","oracle_s3_efficiency,oracle_s3_quality_time",oracle_s3_efficiency,neighborhood-267d68a50144ec74,False,True,0.6198610940001572,7,"7,6,6,6,1,0",4,True,0,98233efab53562e5b362f6f4e7460c334747209c5c1ff28aeb7294d5314fa3ef,20f3c487bb6dbf51ea366c48b4b01222c3fb8c8d1c4bcf8de41466cd73b8fe13,,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,27870,58596,9274,32,policy_train_dead_end_aisles_0002,0.08855158485716531,0.43687649300011344,0.067438938,5,0.36535147699999015,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,collision:size8:rep1,0
8,600,"65,87,151,265,305,336,536,560","oracle_s3_efficiency,oracle_s3_quality_time",oracle_s3_efficiency,neighborhood-267d68a50144ec74,False,True,0.9976557579998371,7,"7,7,4,4,3,3,2,2,1,0",8,True,0,fb91d9039d5be6b68f54926a112c137762daa781b7e299a66830edddc0740013,5a6f2700513e0f3ab9705a6f45ad9b914a0966cdf3c5848cf2174ab5bd11715a,,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,73331,162323,20874,72,policy_train_dead_end_aisles_0002,0.14252225114283387,0.7758263110001451,0.172193599,9,0.7043012950000218,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,collision:size8:rep1,1
8,600,"65,87,151,265,305,336,536,560","oracle_s3_efficiency,oracle_s3_quality_time",oracle_s3_efficiency,neighborhood-267d68a50144ec74,False,True,0.8737259620006625,7,"7,6,6,5,2,1,1,0",6,True,0,bc1feea2ee590148a78b60b1bb1656b1658ccd16ac412646eb44d1aa2c212f5a,6944d7af5ef418307e5e40d65780b9ace2543f8caaa704167e9b5a2ec9c5f834,new_seed,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,44806,108116,9786,48,policy_train_dead_end_aisles_0002,0.12481799457152322,0.6540516540001704,0.117131784,7,0.5825266380000471,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,collision:size8:rep1,2
8,600,"65,87,151,265,305,336,536,560","oracle_s3_efficiency,oracle_s3_quality_time",oracle_s3_efficiency,neighborhood-267d68a50144ec74,False,True,0.5184789880005383,7,"7,6,1,0",2,True,0,8bdd979314c5e7bbdbabcc587274c43a4f88ef115f0685ada7079ed7057c3a30,822363cd40488edfa0b4087a2819cef89b5d9c7d1640474a096c46f4f85d6ae1,new_seed,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,26140,58795,6864,24,policy_train_dead_end_aisles_0002,0.07406842685721975,0.338821315000132,0.067729245,3,0.26729629900000873,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,collision:size8:rep1,3
4,600,"54,282,378,482",v2_full,v2_full,neighborhood-e60ecc8ec318f25e,False,True,0.7674623889999452,7,"7,6,6,6,5,1,1,1,1,0",8,True,0,27593339f06a3d69997cbb62c3ea544a626122b34b6de41da6de5ac39f3f3ac0,ef1ca027636e8f6b4b0177d2547fe974d329b7dede0557d8b25bd04e6396d23c,,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,32817,78217,7656,36,policy_train_dead_end_aisles_0002,0.10963748414284932,0.6568686870001272,0.07956518000000001,9,0.585343671000004,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,,0
4,600,"54,282,378,482",v2_full,v2_full,neighborhood-e60ecc8ec318f25e,False,True,0.21255079699986368,7,"7,2,1,0",2,True,0,98d987eae386d04f9f82c74c41e63f0bd8284c88f557d5bf4fc5211505022cbe,38b7aae9f631ebca6140712e3921b42159934fdc8f9b2b78b45ef9675ff480d4,,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,22171,49448,5799,20,policy_train_dead_end_aisles_0002,0.030364399571409097,0.2832079610001301,0.045791568000000005,3,0.21168294500000684,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,,1
4,600,"54,282,378,482",v2_full,v2_full,neighborhood-e60ecc8ec318f25e,False,True,0.6127080880003177,7,"7,6,5,2,2,1,0",5,True,0,d6bfae42d9e7580086a0bbd28777c7d98100977a6e1fededfbbfb64ea2f0f6f1,0fdbb3a4f017f83cda9d83359c89e3bd097d12a364adeaf23a53df36503a8a93,new_seed,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,35869,91660,6763,44,policy_train_dead_end_aisles_0002,0.08752972685718825,0.5890167030001408,0.100419957,6,0.5174916870000175,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,,2
4,600,"54,282,378,482",v2_full,v2_full,neighborhood-e60ecc8ec318f25e,False,True,0.3581447169998455,7,"7,3,2,1,1,0",4,True,0,05025d76fa7b67d4184062ec18e5d9393c605eabbd704842f6da8b3abae73400,892510744e9ffc47fa6cb89b79d2cf3f50c561510d86618f1a46e54ebe5e2f0a,new_seed,7,a969fa37bd38f068666f1d34089845dcb86a12ed0e902209ed8b8dec5f31d3a8,4673fd1b4f12113d1658fa621a832b4c8600ea19726e80f720e9ca54ba5d3536,dead_end_aisles,26094,67838,3887,28,policy_train_dead_end_aisles_0002,0.05116353099997793,0.4720428660000948,0.074898098,5,0.40051784999997153,lns2.v3_value_label_pilot.v1,0.07152501600012329,no_progress,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0000__0103,feasible,,3
4,200,"2,121,157,161",model_s3,model_s3,neighborhood-ab7240b6fb40fa95,False,True,0.004448775999975396,1,"1,0",0,True,0,5597cd80c1dee8f5fb2ea8c4038ed6fa85f40f892c91be88b9661208dc225781,cc9211d67f560f73a53cdf55dcfeb48c4f7d27c1a075f51ce9b5dfb02dd906fe,,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,864,3058,111,4,policy_train_regular_beltway_0002,0.004448775999975396,0.044505026000081216,0.00183544,1,0.016945033000013154,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,target:size4:rep1,0
4,200,"2,121,157,161",model_s3,model_s3,neighborhood-ab7240b6fb40fa95,False,True,0.004275559999996403,1,"1,0",0,True,0,3d567d04a59cee4f45dd68cd89753ce15adf3be2a6c258dc2c25ccd3859b6bd8,8c10e8496cfd91f462158cf8ff883f6627a6b214bcf6e573a30ebe842a466bec,,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,845,2982,106,4,policy_train_regular_beltway_0002,0.004275559999996403,0.04493219100007195,0.001820895,1,0.01737219800000389,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,target:size4:rep1,1
4,200,"2,121,157,161",model_s3,model_s3,neighborhood-ab7240b6fb40fa95,False,True,0.004592555999977321,1,"1,0",0,True,0,b4665fc50bb9164977a2c48924d7eefebb2895bbb8f10c5b022e24b7d64cced4,5000fcae9e2a967ee55633a473b0e3dd3e32dd3e0ab09b8ecbb40e696b5b75c2,new_seed,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,848,2597,180,4,policy_train_regular_beltway_0002,0.004592555999977321,0.04759713200007809,0.001763229,1,0.02003713900001003,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,target:size4:rep1,2
4,200,"2,121,157,161",model_s3,model_s3,neighborhood-ab7240b6fb40fa95,False,True,0.006511243999966609,1,"1,0",0,True,0,3d857f2ccb303ac05aaca121114ba1e04ecc369aa39bab53b1bd262ed7d31eda,32ebb81ec18b2f2fcf7378151a4eaf5e596df6ae4131bc9a32d294208f039f70,new_seed,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,880,3210,95,4,policy_train_regular_beltway_0002,0.006511243999966609,0.05031380600007651,0.002731472,1,0.02275381300000845,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,target:size4:rep1,3
4,200,"1,23,29,79","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-2592dc45feca37f8,False,True,0.0036829630000170255,1,"1,0",0,True,0,bb875cfd86e796d87abe1b8a0e8bb9625dc088cbd052e8d9fa87fe32077669be,69e279fc0d71b45b983f3844b0aab6a847098bbcb9c121aaef3101e7aa968496,,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,510,1899,45,4,policy_train_regular_beltway_0002,0.0036829630000170255,0.04342892300007861,0.001238651,1,0.01586893000001055,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,random:size4:rep1,0
4,200,"1,23,29,79","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-2592dc45feca37f8,False,True,0.0047452510000027814,1,"1,0",0,True,0,6279171549f2de581270d4687353c2cb0a17bb048a867b624a0c9c59e6a218cd,6eba5317f4c138143282f8d539fcaecae0e46f0055773ab6a23c402e59a94d17,,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,674,2196,49,4,policy_train_regular_beltway_0002,0.0047452510000027814,0.04666550200005304,0.001640032,1,0.019105508999984977,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,random:size4:rep1,1
4,200,"1,23,29,79","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-2592dc45feca37f8,False,True,0.005286252999951557,1,"1,0",0,True,0,a3a734b8bd7926ae49617f47b9f14357728b1b7c4dab7af5bcbd39c625f96001,5814ff60e97dd311082ea1263dce9e31a1609b41b5fac80d2b0f89e9ae219bb5,new_seed,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,734,2258,147,4,policy_train_regular_beltway_0002,0.005286252999951557,0.05070743500004937,0.0019998,1,0.02314744199998131,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,random:size4:rep1,2
4,200,"1,23,29,79","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-2592dc45feca37f8,False,True,0.006623767999997199,1,"1,0",0,True,0,fa192d900c13cd7ec1816bd9c6e899a7c2467712aa3ac550b92ab0e0f315dd63,fa963cb3fc946224840f8b4e34489b165ac1e415d9669066467e9cde4e13e590,new_seed,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,713,2192,120,4,policy_train_regular_beltway_0002,0.006623767999997199,0.048982188000081806,0.001981708,1,0.021422195000013744,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,random:size4:rep1,3
4,200,"1,38,121,122",v2_full,v2_full,neighborhood-08588bb87ad957dd,False,True,0.004290793999984999,1,"1,0",0,True,0,b509432a82a8a48af070871f8fff40bfbb60b6cecf2b72d21228b1bc31f8198c,43e05dc469d55bb17ee8fe5f79f14b43070de6658dd85d66e304becc738c9d20,,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,729,2341,198,4,policy_train_regular_beltway_0002,0.004290793999984999,0.04489276700007849,0.001468543,1,0.01733277400001043,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,,0
4,200,"1,38,121,122",v2_full,v2_full,neighborhood-08588bb87ad957dd,False,True,0.004678487000006726,1,"1,0",0,True,0,dbe70b4f3d493439e6ebb443b0bff90ef2cfe7a19908829530abe96a51dfaa79,5204761fa01e590e48171b57293658741c8c6d2544998de28cb35619e7a40881,,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,811,2547,227,4,policy_train_regular_beltway_0002,0.004678487000006726,0.04580276300006858,0.00171013,1,0.01824277000000052,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,,1
4,200,"1,38,121,122",v2_full,v2_full,neighborhood-08588bb87ad957dd,False,True,0.004846412000006239,1,"1,0",0,True,0,e7ed3921f2d9ea45f3af9ff8f6ec5e885189985d277ffbff5777a3943688a4b2,72050fd9bb957455bd75c8101b0fc012e22e4a907555e92f1e0d5b2b23778da1,new_seed,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,771,2866,116,4,policy_train_regular_beltway_0002,0.004846412000006239,0.04692175400009546,0.00187923,1,0.0193617610000274,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,,2
4,200,"1,38,121,122",v2_full,v2_full,neighborhood-08588bb87ad957dd,False,True,0.0044712659999959214,1,"1,0",0,True,0,09cc3e9aee1eb1d8b53711a9528c4c7188424ac8696201e19ce274a1487b5650,54e24136b9410d8f92cbc3e4a8f51228d2f9e7c1212bbc1ec93b2f642b84ff2c,new_seed,1,64e96406f71f4ed36218895c32ee0ce6655e29f1f2109260e56c58e6f09b55bb,8559b3e42cd0623f6419c5d6704c2b85aa80199a0e8ad904bab2cf2188bf839e,regular_beltway,654,2235,160,4,policy_train_regular_beltway_0002,0.0044712659999959214,0.04792036900005314,0.001448046,1,0.02036037599998508,lns2.v3_value_label_pilot.v1,0.02755999300006806,near_feasible,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,feasible,,3
