actual_size,agent_count,agents,arm_aliases,arm_id,candidate_id,censored,complete,conflict_auc_seconds,conflict_reduction,conflict_trajectory,continuation_iterations,feasible,final_conflicts,final_fingerprint,final_repair_fingerprint,initial_conflicts,initial_fingerprint,initial_repair_fingerprint,layout_mode,low_level_expanded,low_level_generated,low_level_reopened,low_level_runs,map_id,normalized_conflict_auc_seconds,observed_total_seconds,pp_replan_seconds,repair_iterations,rollout_wall_seconds,schema,shared_initial_selection_seconds,source_stratum,split,state_id,stop_reason,template_key,trial_index
8,600,"71,186,237,363,422,429,493,499",model_s3,model_s3,neighborhood-1067b168c49ba189,False,True,1.8224229839999566,9,"9,8,8,7,7,7,6,5,5,4,4,3,3,3,3,2,2,1,1,1,0",19,True,0,3575e4e63a53bc3a4213ef21b06c4622a0541088c1ee69eba54497d4cb1cc729,d5fa06365798afb375bfd90e613b155fa67e0c50e434696501d4f25280daf231,9,c8184155f62ff68fa96222446bd99b7ae039da4ff83267542e244755b5049e28,93769337b260fd8da5c2637d801f69bb654b351347e628165bc45d6eda046ee4,regular_beltway,110317,210313,40359,112,policy_train_regular_beltway_0002,0.20249144266666186,1.3373487409999711,0.22343626,20,1.2229017559999988,lns2.v3_value_label_pilot.v1,0.1144469849999723,no_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0019__seed_0000__fixed_random__decision_0000__0116,feasible,collision:size8:rep1,0
8,600,"71,186,237,363,422,429,493,499",model_s3,model_s3,neighborhood-1067b168c49ba189,False,True,1.113146719000099,9,"9,7,7,6,5,4,3,3,3,2,2,2,1,0",12,True,0,5dfcc8d34c396271fe081f4d8be97b3a780fe25e350c6005c0016e528e143450,5c3ceed052b24bb63bcecb588726e9181a54a3cd2e335a7dae309eb7d346cd0d,9,c8184155f62ff68fa96222446bd99b7ae039da4ff83267542e244755b5049e28,93769337b260fd8da5c2637d801f69bb654b351347e628165bc45d6eda046ee4,regular_beltway,61506,130545,17694,74,policy_train_regular_beltway_0002,0.12368296877778878,0.8811527909999768,0.12594112600000001,13,0.7667058060000045,lns2.v3_value_label_pilot.v1,0.1144469849999723,no_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0019__seed_0000__fixed_random__decision_0000__0116,feasible,collision:size8:rep1,1
8,600,"103,150,153,363,381,481,493,565","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-449556237e828600,False,True,1.2201442809998184,9,"9,6,6,6,6,5,4,3,2,2,2,1,1,0",12,True,0,c0467154a9794c764d7f3b9231d160785e4bdba481c31ce096e098a8a30dc540,63fce8b7bfa3e479eb784f36a344868fe2dc88dec85309784462141010d564c2,9,c8184155f62ff68fa96222446bd99b7ae039da4ff83267542e244755b5049e28,93769337b260fd8da5c2637d801f69bb654b351347e628165bc45d6eda046ee4,regular_beltway,85690,164738,31972,88,policy_train_regular_beltway_0002,0.1355715867777576,0.9880599239999697,0.18438975100000002,13,0.8736129389999974,lns2.v3_value_label_pilot.v1,0.1144469849999723,no_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0019__seed_0000__fixed_random__decision_0000__0116,feasible,target:size8:rep0,0
8,600,"103,150,153,363,381,481,493,565","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-449556237e828600,False,True,0.9309251800000595,9,"9,6,5,4,4,4,3,3,3,2,1,1,0",11,True,0,40310bfb8992717e78c43f95dced7aae042fe52b67eba4baf9626bec12fc5bb6,20db29854d7a72d9f7727a9289a3b35138de095322ef90b9f4503b2492e36758,9,c8184155f62ff68fa96222446bd99b7ae039da4ff83267542e244755b5049e28,93769337b260fd8da5c2637d801f69bb654b351347e628165bc45d6eda046ee4,regular_beltway,78126,124654,36383,72,policy_train_regular_beltway_0002,0.10343613111111773,0.9157386199999564,0.152817596,12,0.8012916349999841,lns2.v3_value_label_pilot.v1,0.1144469849999723,no_progress,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0019__seed_0000__fixed_random__decision_0000__0116,feasible,target:size8:rep0,1
2,100,"18,29","v2_full,oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",v2_full,neighborhood-a3f55c71d02839d8,False,True,0.007534635999945749,2,"2,0",0,True,0,fa34caa25d96e4aebb237be7b89e628cb9b2e867ac24848f26efd87103915caa,6c697f17446697ce201071cf42058ef7b6289f8895f31cd028fcfb04c4cc4065,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,compartmentalized,1322,2845,0,2,policy_train_compartmentalized_double_horizontal_0001,0.0037673179999728745,0.03538802500006,0.001970221,1,0.011847544999994852,lns2.v3_value_label_pilot.v1,0.023540480000065145,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,,0
2,100,"18,29","v2_full,oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",v2_full,neighborhood-a3f55c71d02839d8,False,True,0.006632491999994272,2,"2,0",0,True,0,257393119a956fd503eaef6ec2b28c61efa709a5e1dbbca530b071a2d00a98f8,59b061e0bd016c56f28055804d1eabc18a7a231ed7e45bc33d85b56b9ae4b302,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,compartmentalized,1323,2828,0,2,policy_train_compartmentalized_double_horizontal_0001,0.003316245999997136,0.0341832420000685,0.001815797,1,0.010642762000003358,lns2.v3_value_label_pilot.v1,0.023540480000065145,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,,1
4,100,"15,18,29,67",model_s3,model_s3,neighborhood-f2df7e71c2d4a6a3,False,True,0.007981417999985752,2,"2,0",0,True,0,b4e423505e716bc81cbdb62921546e9f7dbb8dc1d29e0018740e0e7477f9822c,f349bf283e3b959234eea16cbc8b741d1a0006a9d5f09387dbdf56fb338f840e,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,compartmentalized,1413,3323,0,4,policy_train_compartmentalized_double_horizontal_0001,0.003990708999992876,0.036380628000046045,0.002149091,1,0.0128401479999809,lns2.v3_value_label_pilot.v1,0.023540480000065145,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,collision:size4:rep0,0
4,100,"15,18,29,67",model_s3,model_s3,neighborhood-f2df7e71c2d4a6a3,False,True,0.05356487599999582,2,"2,2,0",1,True,0,56c642996a7610249e0d15a92afa6110c3c5291a3e99c15c70e67d141526236e,705ff6d350f4a903ee213ae84047242caff90926b3ef653d5bdee148e8f89655,2,4f6e69705435e2f6352697e431905b603c294aa340d55dfd9233cc6398fa6c46,0fb48641acba6bb846facc0ea29201b4855f0d28e95134994d3af9a31f5222b0,compartmentalized,30932,17907,19589,12,policy_train_compartmentalized_double_horizontal_0001,0.02678243799999791,0.06612035200006972,0.023108955,2,0.04257987200000457,lns2.v3_value_label_pilot.v1,0.023540480000065145,near_feasible,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0007__seed_0000__realized_dynamic__decision_0000__0000,feasible,collision:size4:rep0,1
4,200,"22,108,110,161",v2_full,v2_full,neighborhood-7112b08d1bd28fb7,False,True,0.18716818300001137,2,"2,1,1,1,1,0",4,True,0,68b024c6fca4f41c37b0343634831e2917d795fd0512a28c89f22d3e7bfca7cf,1c7dda6ea90421120909bdcb825cee978c65dd59567340560d585ed957424510,2,f468c4b83808879894d499cf161e44d50ce9190d09f1bbc903910335c36cc8f1,4d59b9aad7a10836a4cf9980c306867d36af02a79a51dd4e4ab7741cdb9329e4,compartmentalized,118116,97396,59185,28,policy_train_compartmentalized_double_horizontal_0001,0.09358409150000568,0.26022624300006214,0.133373742,5,0.22630931500000884,lns2.v3_value_label_pilot.v1,0.033916928000053304,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0011__seed_0000__fixed_random__decision_0000__0013,feasible,,0
4,200,"22,108,110,161",v2_full,v2_full,neighborhood-7112b08d1bd28fb7,False,True,0.34608652599999346,2,"2,2,1,1,1,1,1,1,1,1,0",9,True,0,bf58dc77aa6122bc5e7d01be3cce26edafa4a6fb0fc4610ec213d5f57f6374eb,2acc4f13165ae301ea4ba24394ba92d02af1a6f24a22a4340c792b82f9297a5d,2,f468c4b83808879894d499cf161e44d50ce9190d09f1bbc903910335c36cc8f1,4d59b9aad7a10836a4cf9980c306867d36af02a79a51dd4e4ab7741cdb9329e4,compartmentalized,236830,180484,122142,65,policy_train_compartmentalized_double_horizontal_0001,0.17304326299999673,0.47206700600006,0.25681423,10,0.4381500780000067,lns2.v3_value_label_pilot.v1,0.033916928000053304,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0011__seed_0000__fixed_random__decision_0000__0013,feasible,,1
8,200,"36,86,103,108,110,137,161,190",model_s3,model_s3,neighborhood-059ac50035894a3e,False,True,0.039146779999953196,2,"2,0",0,True,0,ef063476e04b442127f84891c422eb7a9106298e8db305da98b636291b68dc75,5eec0645ab4a614ef5c92fb7ee59466cbf461487f39c8fa7a955e0efcb9a8cbc,2,f468c4b83808879894d499cf161e44d50ce9190d09f1bbc903910335c36cc8f1,4d59b9aad7a10836a4cf9980c306867d36af02a79a51dd4e4ab7741cdb9329e4,compartmentalized,12575,15160,6447,8,policy_train_compartmentalized_double_horizontal_0001,0.019573389999976598,0.06795033000005901,0.016662286,1,0.03403340200000571,lns2.v3_value_label_pilot.v1,0.033916928000053304,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0011__seed_0000__fixed_random__decision_0000__0013,feasible,collision:size8:rep0,0
8,200,"36,86,103,108,110,137,161,190",model_s3,model_s3,neighborhood-059ac50035894a3e,False,True,0.08870362700002943,2,"2,1,1,1,0",3,True,0,38bb15b0e69a509e5ab17a52413f9df8040bac28a708c9f71f9027f463318d6a,4e1087986aa4bd67c5711daaf5fccdef8c6e3e18430bc049ad7601c7c8cb52aa,2,f468c4b83808879894d499cf161e44d50ce9190d09f1bbc903910335c36cc8f1,4d59b9aad7a10836a4cf9980c306867d36af02a79a51dd4e4ab7741cdb9329e4,compartmentalized,44420,45061,17856,23,policy_train_compartmentalized_double_horizontal_0001,0.044351813500014714,0.17233454800006598,0.057859125,4,0.13841762000001268,lns2.v3_value_label_pilot.v1,0.033916928000053304,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0011__seed_0000__fixed_random__decision_0000__0013,feasible,collision:size8:rep0,1
16,200,"3,16,31,44,46,55,73,89,110,133,143,155,161,176,180,197","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-02581e387a88031a,False,True,0.050057385999991766,2,"2,0",0,True,0,f558db30a4bac2b9a19e59e6b2fd75a61f43075289f88cba5007353d4515d190,59a1b375fbbd21317e9cc7bd441304a102566216fb809337c84b5c155c9b3525,2,f468c4b83808879894d499cf161e44d50ce9190d09f1bbc903910335c36cc8f1,4d59b9aad7a10836a4cf9980c306867d36af02a79a51dd4e4ab7741cdb9329e4,compartmentalized,16417,19175,9127,16,policy_train_compartmentalized_double_horizontal_0001,0.025028692999995883,0.07392995000006408,0.022175287,1,0.04001302200001078,lns2.v3_value_label_pilot.v1,0.033916928000053304,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0011__seed_0000__fixed_random__decision_0000__0013,feasible,random:size16:rep0,0
16,200,"3,16,31,44,46,55,73,89,110,133,143,155,161,176,180,197","oracle_s3_efficiency,oracle_s3_quality_time,oracle_h1_efficiency",oracle_s3_efficiency,neighborhood-02581e387a88031a,False,True,0.04467149999999265,2,"2,0",0,True,0,90710236c04cd86eddc56d7588176b29a9b0351e66c5206eb037c769df94ba8e,3cdc509b080310f140bfea99cad10551568e2f737666c7c7aad391e2fa46bb76,2,f468c4b83808879894d499cf161e44d50ce9190d09f1bbc903910335c36cc8f1,4d59b9aad7a10836a4cf9980c306867d36af02a79a51dd4e4ab7741cdb9329e4,compartmentalized,14199,14948,9271,16,policy_train_compartmentalized_double_horizontal_0001,0.022335749999996324,0.0705875590000744,0.019322749,1,0.0366706310000211,lns2.v3_value_label_pilot.v1,0.033916928000053304,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0001__task_0011__seed_0000__fixed_random__decision_0000__0013,feasible,random:size16:rep0,1
16,400,"22,29,49,51,53,88,121,124,125,129,155,164,178,304,335,390","v2_full,model_s3,oracle_s3_quality_time",v2_full,neighborhood-2c67288c0da05bda,False,True,23.495173248998498,63,"63,50,49,49,49,49,49,45,45,32,22,20,17,12,8,7,5,4,1,0",18,True,0,7509199551a29116868b3be3a27e98ead9f0fe30bb93931379b7fcc523f03c8a,0531bd43ef6b107481510bc73f009271f493771cc5e7c63029954f1c7fa339bc,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,321928,394874,146587,151,policy_train_compartmentalized_double_horizontal_0002,0.37293925792061106,1.323876603000059,0.547536226,19,1.2194537910000065,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,feasible,,0
16,400,"22,29,49,51,53,88,121,124,125,129,155,164,178,304,335,390","v2_full,model_s3,oracle_s3_quality_time",v2_full,neighborhood-2c67288c0da05bda,True,True,20.795056479999943,58,"63,42,40,36,26,23,23,20,20,18,16,15,15,13,13,13,12,12,8,7,7,7,7,7,7,7,5,5,5,5,5",29,False,5,ed6dd97ae72082b934b095fd11c78da9cc7a2941435f3af3fe711a3e4f7ebe9b,d7c7c926968b9753dfc67f51fc359e3f88682f3123fa78ac07c8f8a7e2aff41d,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,533585,727387,170933,201,policy_train_compartmentalized_double_horizontal_0002,0.3300802615873007,2.0512065750000374,0.937836158,30,1.946783762999985,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,environment_terminal,,1
8,400,"47,104,185,198,276,326,331,350",oracle_s3_efficiency,oracle_s3_efficiency,neighborhood-003c4a3f454debe3,True,True,21.244632686999296,61,"63,59,57,56,53,47,44,33,31,25,25,25,24,22,19,19,17,12,12,12,12,12,12,10,10,7,6,4,4,3,2",29,False,2,68e7aefa2adad9e03a7c715c0d4787f3c349cce8b1c2a9d90ac7df03e633eb17,914db8421ca3047997a8eb135b73947a6aea802d1f3b5ef1858a6b888e72688a,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,563912,715225,242790,214,policy_train_compartmentalized_double_horizontal_0002,0.3372163918571317,2.045571132000049,0.9174211259999999,30,1.9411483199999964,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,environment_terminal,collision:size8:rep1,0
8,400,"47,104,185,198,276,326,331,350",oracle_s3_efficiency,oracle_s3_efficiency,neighborhood-003c4a3f454debe3,True,True,42.55361644200383,47,"63,55,46,46,46,39,39,39,33,31,31,31,30,30,28,28,28,28,28,26,26,26,24,17,16,16,16,16,16,16,16",29,False,16,b88aaedfe1588ac650757e162a18f381d7f30a2878313f6d2bb179f02698cffd,a2d9b4ead9729b0ded1feb1b2ea3225de3200bffe4396d80a8cf2708e157f2a4,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,741489,901996,279188,205,policy_train_compartmentalized_double_horizontal_0002,0.675454229238156,2.408524183000054,1.2655531810000002,30,2.3041013710000016,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,environment_terminal,collision:size8:rep1,1
16,400,"28,47,51,86,87,125,201,213,216,256,261,276,297,324,361,364",oracle_h1_efficiency,oracle_h1_efficiency,neighborhood-033d88cbae3d8149,False,True,21.08305858100124,63,"63,48,45,43,36,26,24,23,20,16,16,16,14,13,10,10,10,9,9,5,5,4,3,2,1,0",24,True,0,cc24a7e98306fd662862cfe61a4e5989b5091110b9070a69f9949f0709abedc5,6e3358bbc57bcc70dc17a71a0cce0f3c9e7cc4a0f4a123bbdf7d3cf214725345,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,616577,716295,286462,197,policy_train_compartmentalized_double_horizontal_0002,0.3346517235079562,1.9793544210000675,1.008023539,25,1.874931609000015,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,feasible,random:size16:rep0,0
16,400,"28,47,51,86,87,125,201,213,216,256,261,276,297,324,361,364",oracle_h1_efficiency,oracle_h1_efficiency,neighborhood-033d88cbae3d8149,True,True,24.243629532001393,56,"63,48,46,45,45,37,37,34,32,29,27,26,23,19,19,17,15,15,15,12,12,12,12,11,11,11,8,8,8,7,7",29,False,7,268aff707ed3e1e1a0fbc1ba7ee91aa7122254a2294f9520f6b31c2fb081d21a,fdaaae33a755b85b5ba61a5c14ef60b28f3cfa4007824851510fee00cd603c77,63,04ada5095cb05c505654390d9ec107bb169769017ebbabf2990d1642fa87c2ba,7e389f7d020016f414e54437c1e7b8ada8c4e451f27d22787295003c78f601c4,compartmentalized,501799,704701,168578,202,policy_train_compartmentalized_double_horizontal_0002,0.3848195163809745,1.9692642940000553,0.8386272619999999,30,1.8648414820000028,lns2.v3_value_label_pilot.v1,0.10442281200005255,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0013__seed_0000__fixed_random__decision_0006__0022,environment_terminal,random:size16:rep0,1
