agent_count,layout_mode,map_id,model_first_template,model_oracle_exact_match,model_oracle_first_template_match,model_planner_overhead_seconds,model_risk_relaxed,model_s3_conflict_reduction,model_s3_efficiency,model_s3_feasible,model_s3_no_progress,model_s3_selection_seconds,model_s3_total_seconds,model_sequence_id,model_utility_regret,oracle_h1_efficiency_conflict_reduction,oracle_h1_efficiency_efficiency,oracle_h1_efficiency_feasible,oracle_h1_efficiency_first_template,oracle_h1_efficiency_no_progress,oracle_h1_efficiency_selection_seconds,oracle_h1_efficiency_total_seconds,oracle_s3_efficiency_conflict_reduction,oracle_s3_efficiency_efficiency,oracle_s3_efficiency_feasible,oracle_s3_efficiency_first_template,oracle_s3_efficiency_no_progress,oracle_s3_efficiency_selection_seconds,oracle_s3_efficiency_sequence_id,oracle_s3_efficiency_total_seconds,oracle_s3_quality_time_conflict_reduction,oracle_s3_quality_time_efficiency,oracle_s3_quality_time_feasible,oracle_s3_quality_time_no_progress,oracle_s3_quality_time_selection_seconds,oracle_s3_quality_time_sequence_id,oracle_s3_quality_time_total_seconds,oracle_s3_reduction_conflict_reduction,oracle_s3_reduction_efficiency,oracle_s3_reduction_feasible,oracle_s3_reduction_no_progress,oracle_s3_reduction_selection_seconds,oracle_s3_reduction_sequence_id,oracle_s3_reduction_total_seconds,registered_sequence_count,split,state_id,v2_full_conflict_reduction,v2_full_efficiency,v2_full_feasible,v2_full_no_progress,v2_full_selection_seconds,v2_full_total_seconds,v2_h1_conflict_reduction,v2_h1_efficiency,v2_h1_feasible,v2_h1_no_progress,v2_h1_selection_seconds,v2_h1_total_seconds
600,dead_end_aisles,policy_train_dead_end_aisles_0002,collision:size4:rep0,False,False,0.011749491000006884,False,5.5,22.49403072806264,0.0,0.0,0.16833794650206713,0.24450931300357936,s3-712c3b7daab2c81c9178,5.987105709264647,4.5,47.145990117014314,0.0,collision:size8:rep0,0.0,0.07103190599991649,0.09544820225073636,6.75,28.481136437327287,0.75,target:size16:rep0,0.0,0.15409602349791385,s3-636c41ff67e31f5c6bdc,0.23699896999733028,6.75,28.481136437327287,0.75,0.0,0.15409602349791385,s3-636c41ff67e31f5c6bdc,0.23699896999733028,6.75,28.481136437327287,0.75,0.0,0.15409602349791385,s3-636c41ff67e31f5c6bdc,0.23699896999733028,36,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0016__seed_0000__fixed_random__decision_0010__0102,6.0,22.229243699021712,0.0,0.0,0.21154292800201802,0.26991471600376826,4.5,53.0467157190515,0.0,0.0,0.06983561900051427,0.08483088800130645
600,dead_end_aisles,policy_train_dead_end_aisles_0002,collision:size4:rep0,False,False,0.011749491000006884,False,2.0,12.292301740738436,1.0,0.0,0.1303807909994994,0.16270345800019825,s3-4fff7a89e552c4f17d95,3.648239117284815,1.0,14.063370563784913,0.0,target:size4:rep1,0.0,0.06255813700011004,0.07110670912527439,2.0,15.940540858023251,1.0,target:size4:rep1,0.0,0.09865117100036969,s3-99adc5a90026df8a9b42,0.12546625725019567,2.0,15.940540858023251,1.0,0.0,0.09865117100036969,s3-99adc5a90026df8a9b42,0.12546625725019567,2.0,15.940540858023251,1.0,0.0,0.09865117100036969,s3-99adc5a90026df8a9b42,0.12546625725019567,36,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0000__0093,2.0,11.123902795954924,1.0,0.0,0.15011870849957631,0.179793012999653,1.0,14.489047472029899,0.0,0.0,0.060523951499817485,0.06901764949907374
600,dead_end_aisles,policy_train_dead_end_aisles_0002,collision:size4:rep1,False,False,0.011749491000006884,False,1.0,6.896857635427085,1.0,0.0,0.09758031050019511,0.14499356850042844,s3-0d6c30749c30f2a5ed7a,5.149134165936839,1.0,12.011359539066145,1.0,random:size8:rep1,0.0,0.06855197200002294,0.08325452225017216,1.0,12.045991801363924,1.0,random:size8:rep1,0.0,0.06855197200002294,s3-ade3c6616e101438e462,0.08301516525079933,1.0,12.045991801363924,1.0,0.0,0.06855197200002294,s3-ade3c6616e101438e462,0.08301516525079933,1.0,12.045991801363924,1.0,0.0,0.06855197200002294,s3-ade3c6616e101438e462,0.08301516525079933,36,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0001__0094,1.0,9.734664678406293,1.0,0.0,0.08635107350073667,0.10272567500123841,0.5,7.228057561494152,0.5,0.5,0.057939035500567115,0.06917487800092204
600,dead_end_aisles,policy_train_dead_end_aisles_0002,collision:size4:rep0,False,False,0.011749491000006884,False,1.0,10.721100639188487,1.0,0.0,0.07210824099998447,0.09327400550133191,s3-8208ec2a42ba305744c6,3.579421632951089,1.0,14.224621972768642,1.0,target:size4:rep0,0.0,0.06035874999997759,0.07030063800038988,1.0,14.300522272139576,1.0,target:size4:rep0,0.0,0.06035874999997759,s3-b8336d9104a66369af8f,0.06992751600046176,1.0,14.300522272139576,1.0,0.0,0.06035874999997759,s3-b8336d9104a66369af8f,0.06992751600046176,1.0,14.300522272139576,1.0,0.0,0.06035874999997759,s3-b8336d9104a66369af8f,0.06992751600046176,36,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0002__0098,1.0,14.000488141370798,1.0,0.0,0.061565346499264706,0.07142608099820791,1.0,14.000488141370798,1.0,0.0,0.061565346499264706,0.07142608099820791
600,dead_end_aisles,policy_train_dead_end_aisles_0002,target:size4:rep0,False,True,0.011749491000006884,False,1.0,11.574049660060304,1.0,0.0,0.07802211400003856,0.08640018225002066,s3-109dbba66a44591d9ffc,1.8591408171136727,1.0,13.414430698912842,1.0,target:size4:rep0,0.0,0.06627262300003167,0.074546585125006,1.0,13.433190477173977,1.0,target:size4:rep0,0.0,0.06627262300003167,s3-724682591ea81199aaee,0.07444247899999823,1.0,13.433190477173977,1.0,0.0,0.06627262300003167,s3-724682591ea81199aaee,0.07444247899999823,1.0,13.433190477173977,1.0,0.0,0.06627262300003167,s3-724682591ea81199aaee,0.07444247899999823,36,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0019__seed_0000__official_adaptive__decision_0004__0096,1.0,16.321293542159673,1.0,0.0,0.05140794500005086,0.06126965350000546,1.0,16.321293542159673,1.0,0.0,0.05140794500005086,0.06126965350000546
600,dead_end_aisles,policy_train_dead_end_aisles_0003,collision:size4:rep1,False,False,0.011749491000006884,False,1.0,8.04632795630631,1.0,0.0,0.10987794900002612,0.12428029349912961,s3-a4d4acb795752ca0aaf3,1.359042381193328,1.0,9.379032577200906,1.0,target:size4:rep1,0.0,0.09812845800001924,0.10662080462657286,1.0,9.405370337499638,1.0,target:size4:rep1,0.0,0.09812845800001924,s3-e361036ed15dfc0233c2,0.10632223550123854,1.0,9.405370337499638,1.0,0.0,0.09812845800001924,s3-e361036ed15dfc0233c2,0.10632223550123854,1.0,9.405370337499638,1.0,0.0,0.09812845800001924,s3-e361036ed15dfc0233c2,0.10632223550123854,36,policy_train,s3__policy_train__policy_train_dead_end_aisles_0003__task_0017__seed_0000__fixed_random__decision_0000__0100,1.0,7.063337733486287,1.0,0.0,0.11039534349765745,0.14157612700000755,0.5,4.725935218966137,0.5,0.5,0.08249559799878625,0.1057991649977339
600,dead_end_aisles,policy_train_dead_end_aisles_0003,target:size4:rep0,False,False,0.011749491000006884,False,1.0,8.556862322568943,1.0,0.0,0.09697207600079949,0.11686526699891786,s3-34673d152372e9b7a375,3.919958629362606,1.0,12.473871371494418,1.0,random:size4:rep1,0.0,0.06815245600000708,0.08016757349969339,1.0,12.476820951931549,1.0,random:size4:rep1,0.0,0.06815245600000708,s3-6c068cb7474bf4372309,0.08014862150002955,1.0,12.476820951931549,1.0,0.0,0.06815245600000708,s3-6c068cb7474bf4372309,0.08014862150002955,1.0,12.476820951931549,1.0,0.0,0.06815245600000708,s3-6c068cb7474bf4372309,0.08014862150002955,36,policy_train,s3__policy_train__policy_train_dead_end_aisles_0003__task_0018__seed_0000__realized_dynamic__decision_0000__0105,1.0,13.63069559081805,1.0,0.0,0.05728554199959035,0.07336382749781478,1.0,13.63069559081805,1.0,0.0,0.05728554199959035,0.07336382749781478
600,regular_beltway,policy_train_regular_beltway_0000,collision:size8:rep1,False,False,0.011749491000006884,False,4.0,17.771871473904554,0.0,0.0,0.15482720850043918,0.2250747765013621,s3-de0ce5cc3450ac965642,3.035143342818319,2.0,24.359140473504723,0.0,collision:size4:rep1,0.0,0.07029163000004246,0.08210470324991093,4.0,20.807014816722873,0.0,target:size8:rep1,0.25,0.12832155274952584,s3-76d8dd064e008077f245,0.19224285824918752,4.5,17.408788254535274,0.0,0.0,0.14262262200043097,s3-507ddcf1250cb3161e8f,0.25849013350068617,4.5,17.408788254535274,0.0,0.0,0.14262262200043097,s3-507ddcf1250cb3161e8f,0.25849013350068617,36,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0000__0118,5.5,21.523277272817037,0.0,0.0,0.2015497480006161,0.25553729249895696,2.0,26.223582526943197,0.0,0.0,0.06389502399997582,0.07626722999975755
600,regular_beltway,policy_train_regular_beltway_0000,collision:size8:rep0,False,False,0.011749491000006884,False,1.5,7.785836470323946,0.0,0.5,0.11705142049978079,0.19265752700012584,s3-beee006d4e1b557a734a,20.817410967052105,2.0,24.669732643681915,0.0,target:size4:rep0,0.0,0.06549783600007686,0.08107100424990676,6.0,28.60324743737605,1.0,target:size8:rep1,0.0,0.1460915699992711,s3-7e0f1511cc56a49d7a1b,0.20976639149580478,6.0,28.60324743737605,1.0,0.0,0.1460915699992711,s3-7e0f1511cc56a49d7a1b,0.20976639149580478,6.0,28.60324743737605,1.0,0.0,0.1460915699992711,s3-7e0f1511cc56a49d7a1b,0.20976639149580478,36,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0003__0125,2.5,12.378931573625994,0.0,0.5,0.14443955450042267,0.2019560399967304,1.5,14.35393374828358,0.0,0.5,0.07547932800116541,0.10450096999920788
600,regular_beltway,policy_train_regular_beltway_0000,collision:size8:rep0,True,True,0.011749491000006884,False,4.0,19.280505751918422,0.0,0.0,0.14854850650029405,0.20746343749836527,s3-dc0a8e620a6f81b50dbd,1.1574858759983506,2.5,26.059184071100468,0.0,collision:size8:rep0,0.0,0.06336215199996786,0.0959354672494328,4.0,20.437991627916773,0.0,collision:size8:rep0,0.0,0.13679901550028717,s3-dc0a8e620a6f81b50dbd,0.19571394649835838,4.5,19.944865168220726,0.5,0.0,0.14142852449992915,s3-64e3eab61f6b31f60407,0.22562198149978485,4.5,19.944865168220726,0.5,0.0,0.14142852449992915,s3-64e3eab61f6b31f60407,0.22562198149978485,36,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0004__0113,4.0,17.08069232918494,0.5,0.0,0.18218138799966255,0.23418254499938485,2.0,18.75174104078813,0.0,0.0,0.08405572849915188,0.1066567629986821
600,regular_beltway,policy_train_regular_beltway_0000,collision:size4:rep0,False,False,0.011749491000006884,False,2.0,13.76035839780494,1.0,0.0,0.129872567249965,0.14534505150091448,s3-4fff7a89e552c4f17d95,2.2156280331123277,2.0,15.810638887230128,1.0,collision:size8:rep1,0.0,0.10855484600006093,0.1264971019998029,2.0,15.975986430917267,1.0,collision:size8:rep1,0.0,0.10855484600006093,s3-2c6eec9c205664d0c6ea,0.1251878879998003,2.0,15.975986430917267,1.0,0.0,0.10855484600006093,s3-2c6eec9c205664d0c6ea,0.1251878879998003,2.0,15.975986430917267,1.0,0.0,0.10855484600006093,s3-2c6eec9c205664d0c6ea,0.1251878879998003,36,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0016__seed_0000__official_adaptive__decision_0005__0122,2.0,20.671425149566083,1.0,0.0,0.08424897099939699,0.09675191649967019,2.0,20.671425149566083,1.0,0.0,0.08424897099939699,0.09675191649967019
600,regular_beltway,policy_train_regular_beltway_0000,collision:size4:rep0,False,False,0.011749491000006884,False,1.0,8.935733937774733,1.0,0.0,0.08771899000040051,0.11191022550174878,s3-433dc664735118e3f774,5.822745956011847,1.0,14.689700567841024,1.0,target:size4:rep1,0.0,0.057351788999994824,0.06807490699907248,1.0,14.75847989378658,1.0,target:size4:rep1,0.0,0.057351788999994824,s3-6c71ee90bad5c24d076e,0.06775765574752768,1.0,14.75847989378658,1.0,0.0,0.057351788999994824,s3-6c71ee90bad5c24d076e,0.06775765574752768,1.0,14.75847989378658,1.0,0.0,0.057351788999994824,s3-6c71ee90bad5c24d076e,0.06775765574752768,36,policy_train,s3__policy_train__policy_train_regular_beltway_0000__task_0018__seed_0000__realized_dynamic__decision_0000__0124,1.0,13.888170850448638,1.0,0.0,0.05824720600139699,0.07200372250372311,1.0,13.888170850448638,1.0,0.0,0.05824720600139699,0.07200372250372311
600,regular_beltway,policy_train_regular_beltway_0001,collision:size4:rep0,False,False,0.011749491000006884,False,2.0,12.599595193497631,1.0,0.0,0.11694342099845656,0.15873525849720593,s3-85bd7d21a246bd64e4e8,4.3891837118050425,1.0,15.06713190765258,0.0,collision:size4:rep1,0.0,0.05779005799990955,0.0663696319995779,2.0,16.988778905302674,1.0,random:size16:rep1,0.0,0.08792205649911011,s3-17dc949bac8d6a494080,0.1177247647490276,2.0,16.988778905302674,1.0,0.0,0.08792205649911011,s3-17dc949bac8d6a494080,0.1177247647490276,2.0,16.988778905302674,1.0,0.0,0.08792205649911011,s3-17dc949bac8d6a494080,0.1177247647490276,36,policy_train,s3__policy_train__policy_train_regular_beltway_0001__task_0017__seed_0000__official_adaptive__decision_0000__0119,1.5,8.121931789993534,0.5,0.0,0.13238053349414258,0.18468512649269542,0.5,6.4842876474350915,0.0,0.5,0.055272431498451624,0.07710947249506717
600,regular_beltway,policy_train_regular_beltway_0001,collision:size4:rep0,False,False,0.011749491000006884,False,1.5,7.70853259193403,0.5,0.0,0.13153892949988588,0.1945895645001947,s3-85bd7d21a246bd64e4e8,8.215801850040211,1.0,15.449142859481439,0.0,collision:size4:rep0,0.0,0.05594151499997224,0.06472851012483716,2.0,15.92433444197424,1.0,collision:size4:rep1,0.0,0.09208038600024793,s3-8f316a18e4fa83bda439,0.1255939460005493,2.0,15.92433444197424,1.0,0.0,0.09208038600024793,s3-8f316a18e4fa83bda439,0.1255939460005493,2.0,15.92433444197424,1.0,0.0,0.09208038600024793,s3-8f316a18e4fa83bda439,0.1255939460005493,36,policy_train,s3__policy_train__policy_train_regular_beltway_0001__task_0017__seed_0000__official_adaptive__decision_0002__0120,1.5,6.439663906035651,0.5,0.0,0.16890559300009045,0.23293141100020875,0.5,4.683427028422814,0.0,0.5,0.08228978399984044,0.1067594299997836
600,regular_beltway,policy_train_regular_beltway_0001,random:size8:rep1,False,False,0.011749491000006884,False,1.0,8.165627388833858,1.0,0.0,0.10553400499994225,0.1224645642498281,s3-6ca70ce6e1fb47dfc8c8,1.009494978846595,1.0,9.107114176034049,1.0,random:size4:rep0,0.0,0.09378451399993537,0.10980426737501148,1.0,9.175122367680453,1.0,random:size4:rep0,0.0,0.09378451399993537,s3-ca4a6a6d3e36b8dd2ffc,0.10899037200010753,1.0,9.175122367680453,1.0,0.0,0.09378451399993537,s3-ca4a6a6d3e36b8dd2ffc,0.10899037200010753,1.0,9.175122367680453,1.0,0.0,0.09378451399993537,s3-ca4a6a6d3e36b8dd2ffc,0.10899037200010753,36,policy_train,s3__policy_train__policy_train_regular_beltway_0001__task_0017__seed_0000__official_adaptive__decision_0004__0114,1.0,6.89591979632707,1.0,0.0,0.10801905049993366,0.14501328749975073,0.5,4.626534563699242,0.5,0.5,0.08005892450000829,0.10807224999962273
600,regular_beltway,policy_train_regular_beltway_0001,random:size4:rep0,True,True,0.011749491000006884,False,3.0,22.004477889053973,1.0,0.0,0.11421161149992898,0.13633588650118966,s3-4816d2720ad86cf8242f,2.0751978085346856,2.0,26.692249942630376,0.0,target:size4:rep0,0.0,0.06495448800001213,0.07492811599991,3.0,24.07967569758866,1.0,random:size4:rep0,0.0,0.1024621204999221,s3-4816d2720ad86cf8242f,0.12458639550118278,3.0,24.07967569758866,1.0,0.0,0.1024621204999221,s3-4816d2720ad86cf8242f,0.12458639550118278,3.0,24.07967569758866,1.0,0.0,0.1024621204999221,s3-4816d2720ad86cf8242f,0.12458639550118278,36,policy_train,s3__policy_train__policy_train_regular_beltway_0001__task_0019__seed_0000__fixed_random__decision_0000__0121,2.5,12.023864234597648,0.5,0.0,0.1631033635003405,0.20791984600145952,2.0,21.05328323322062,0.0,0.0,0.0817125630001101,0.09499705950111093
200,regular_beltway,policy_train_regular_beltway_0002,target:size4:rep1,False,False,0.011749491000006884,False,1.0,22.8031915482953,1.0,0.0,0.039309484000074946,0.04385351050014563,s3-7e7bbb8b6f538699bd27,8.631413820067696,1.0,31.27089873248505,1.0,random:size4:rep1,0.0,0.02755999300006806,0.03197861400002466,1.0,31.434605368362995,1.0,random:size4:rep1,0.0,0.02755999300006806,s3-ff341bb5e42bfaa0d870,0.0318120742500696,1.0,31.434605368362995,1.0,0.0,0.02755999300006806,s3-ff341bb5e42bfaa0d870,0.0318120742500696,1.0,31.434605368362995,1.0,0.0,0.02755999300006806,s3-ff341bb5e42bfaa0d870,0.0318120742500696,36,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0011__seed_0000__official_adaptive__decision_0000__0109,1.0,33.76124473138122,1.0,0.0,0.025298185999872658,0.029619760999821665,1.0,33.76124473138122,1.0,0.0,0.025298185999872658,0.029619760999821665
400,regular_beltway,policy_train_regular_beltway_0002,collision:size4:rep0,True,True,0.011749491000006884,False,1.0,15.184460426473324,1.0,0.0,0.05759116800000541,0.06585680175085784,s3-5056f91fa6df37f31d0c,3.2973304096064897,1.0,18.454960488948068,1.0,collision:size4:rep0,0.0,0.045841676999998526,0.05418597350012533,1.0,18.481790836079814,1.0,collision:size4:rep0,0.0,0.045841676999998526,s3-5056f91fa6df37f31d0c,0.05410731075085096,1.0,18.481790836079814,1.0,0.0,0.045841676999998526,s3-5056f91fa6df37f31d0c,0.05410731075085096,1.0,18.481790836079814,1.0,0.0,0.045841676999998526,s3-5056f91fa6df37f31d0c,0.05410731075085096,36,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0012__seed_0000__official_adaptive__decision_0000__0111,1.0,12.471665622793811,1.0,0.0,0.059007631500207935,0.08018175200049882,0.5,8.959868408842349,0.5,0.5,0.03944342949944257,0.055804391000492615
400,regular_beltway,policy_train_regular_beltway_0002,target:size8:rep1,False,False,0.011749491000006884,False,1.0,15.559407373128135,1.0,0.0,0.05275524299993961,0.06426980000067672,s3-ee1a56d446a94d9897dc,5.146459457778679,1.0,20.690174834691067,1.0,target:size4:rep1,0.0,0.04100575199993273,0.04833211937500437,1.0,20.705866830906814,1.0,target:size4:rep1,0.0,0.04100575199993273,s3-6cb31cb9fec84f9cd6d9,0.048295490749865166,1.0,20.705866830906814,1.0,0.0,0.04100575199993273,s3-6cb31cb9fec84f9cd6d9,0.048295490749865166,1.0,20.705866830906814,1.0,0.0,0.04100575199993273,s3-6cb31cb9fec84f9cd6d9,0.048295490749865166,36,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0015__seed_0000__realized_dynamic__decision_0000__0110,1.0,21.638350288659577,1.0,0.0,0.03861266800049634,0.04621424400011165,1.0,21.638350288659577,1.0,0.0,0.03861266800049634,0.04621424400011165
600,regular_beltway,policy_train_regular_beltway_0002,collision:size4:rep1,True,True,0.011749491000006884,False,8.5,37.29268031075765,0.5,0.0,0.15247433925192766,0.22792676549848423,s3-3a17fe1de3b74cfe3e08,2.0269013599783676,3.875,42.72468750470988,0.0,collision:size4:rep1,0.0,0.0714831929999491,0.0906969770012438,8.5,39.31958167073602,0.5,collision:size4:rep1,0.0,0.14072484825192078,s3-3a17fe1de3b74cfe3e08,0.21617727449847735,8.5,39.31958167073602,0.5,0.0,0.14072484825192078,s3-3a17fe1de3b74cfe3e08,0.21617727449847735,8.5,39.31958167073602,0.5,0.0,0.14072484825192078,s3-3a17fe1de3b74cfe3e08,0.21617727449847735,36,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0016__seed_0000__realized_dynamic__decision_0000__0126,9.0,38.45171856644851,1.0,0.0,0.18536170899824356,0.23405975949935964,4.0,46.967285393158406,0.0,0.0,0.06630347949976567,0.0851656630038633
600,regular_beltway,policy_train_regular_beltway_0002,collision:size8:rep0,False,True,0.011749491000006884,False,5.0,27.107420051990392,1.0,0.0,0.13640081125068448,0.1844513417510889,s3-dc0a8e620a6f81b50dbd,5.28743587142343,3.0,31.532910978829232,0.0,collision:size4:rep0,0.0,0.07861037299994678,0.09513869499755856,5.0,32.39485592341382,1.0,collision:size8:rep0,0.0,0.11505097500162265,s3-64e3eab61f6b31f60407,0.15434549274800702,5.0,32.39485592341382,1.0,0.0,0.11505097500162265,s3-64e3eab61f6b31f60407,0.15434549274800702,5.0,32.39485592341382,1.0,0.0,0.11505097500162265,s3-64e3eab61f6b31f60407,0.15434549274800702,36,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0016__seed_0000__realized_dynamic__decision_0001__0127,5.0,32.08162314425289,1.0,0.0,0.11844611149717821,0.1558524634965579,3.0,38.24761757601773,0.0,0.0,0.062008920998778194,0.07843625799796428
600,regular_beltway,policy_train_regular_beltway_0002,target:size4:rep1,True,True,0.011749491000006884,False,2.0,22.45277378985223,1.0,0.0,0.07623225400000777,0.08907585400000428,s3-e361036ed15dfc0233c2,3.411626427704455,2.0,25.78015207389217,1.0,target:size4:rep1,0.0,0.06448276300000089,0.07757906137510417,2.0,25.864400217556685,1.0,target:size4:rep1,0.0,0.06448276300000089,s3-e361036ed15dfc0233c2,0.0773263629999974,2.0,25.864400217556685,1.0,0.0,0.06448276300000089,s3-e361036ed15dfc0233c2,0.0773263629999974,2.0,25.864400217556685,1.0,0.0,0.06448276300000089,s3-e361036ed15dfc0233c2,0.0773263629999974,36,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0016__seed_0000__realized_dynamic__decision_0002__0123,2.0,13.749058812681975,1.0,0.0,0.1137268544989638,0.14546450249781628,1.0,9.21918304385668,0.5,0.5,0.08313285149961303,0.10846948099879228
600,regular_beltway,policy_train_regular_beltway_0002,collision:size8:rep1,False,False,0.011749491000006884,False,3.0,11.14887909522371,0.0,0.0,0.2051575589999466,0.26908534700006115,s3-c5dd92f3597ef1120561,4.669300687983249,2.25,16.653556478157082,0.0,target:size8:rep0,0.25,0.1144469849999723,0.13510627612492954,4.0,15.81817978320696,0.0,target:size8:rep0,0.0,0.19365804625005012,s3-edf828e7c1aa268d2d08,0.25287359575003165,4.0,15.81817978320696,0.0,0.0,0.19365804625005012,s3-edf828e7c1aa268d2d08,0.25287359575003165,4.0,15.81817978320696,0.0,0.0,0.19365804625005012,s3-edf828e7c1aa268d2d08,0.25287359575003165,36,policy_train,s3__policy_train__policy_train_regular_beltway_0002__task_0019__seed_0000__fixed_random__decision_0000__0116,6.5,20.730877747470565,0.0,0.0,0.21518810050008597,0.3135419579999734,2.0,17.49043901551778,0.0,0.0,0.08893806699995821,0.11434818749978604
600,regular_beltway,policy_train_regular_beltway_0003,collision:size4:rep1,False,False,0.011749491000006884,False,2.0,14.14204904792022,1.0,0.0,0.10246775349851944,0.14142222200071686,s3-0d6c30749c30f2a5ed7a,14.4828355754309,2.0,28.583864849463442,1.0,target:size16:rep0,0.0,0.05434666799988008,0.06996954437522618,2.0,28.62488462335112,1.0,target:size16:rep0,0.0,0.05434666799988008,s3-b392f8226d5fe0a3d87f,0.06986927725006353,2.0,28.62488462335112,1.0,0.0,0.05434666799988008,s3-b392f8226d5fe0a3d87f,0.06986927725006353,2.0,28.62488462335112,1.0,0.0,0.05434666799988008,s3-b392f8226d5fe0a3d87f,0.06986927725006353,36,policy_train,s3__policy_train__policy_train_regular_beltway_0003__task_0017__seed_0000__realized_dynamic__decision_0000__0112,2.0,20.045996540824667,1.0,0.0,0.07737842250207905,0.09977054500268423,1.5,20.94651184563811,0.5,0.0,0.05356180050148396,0.07161096850177273
600,regular_beltway,policy_train_regular_beltway_0003,collision:size4:rep1,False,False,0.011749491000006884,False,1.0,8.064550078168713,1.0,0.0,0.10625849100002327,0.12399947800027533,s3-3a17fe1de3b74cfe3e08,1.694876827979554,1.0,9.752768631784106,1.0,random:size4:rep0,0.0,0.09450900000001639,0.1025349865002454,1.0,9.759426906148267,1.0,random:size4:rep0,0.0,0.09450900000001639,s3-7f19dfc28e541ceec25a,0.10246503300004406,1.0,9.759426906148267,1.0,0.0,0.09450900000001639,s3-7f19dfc28e541ceec25a,0.10246503300004406,1.0,9.759426906148267,1.0,0.0,0.09450900000001639,s3-7f19dfc28e541ceec25a,0.10246503300004406,36,policy_train,s3__policy_train__policy_train_regular_beltway_0003__task_0017__seed_0000__realized_dynamic__decision_0001__0115,1.0,11.514315774720759,1.0,0.0,0.07705906099999993,0.08684840849991815,1.0,11.514315774720759,1.0,0.0,0.07705906099999993,0.08684840849991815
600,regular_beltway,policy_train_regular_beltway_0003,target:size4:rep1,False,False,0.011749491000006884,False,1.0,10.898319960760434,1.0,0.0,0.07944976199992837,0.09175726200006196,s3-88c0dd3000ec4cd5e4af,1.7427842714779143,1.0,12.615275012350466,1.0,random:size4:rep1,0.0,0.06770027099992149,0.07926898137543503,1.0,12.641104232238348,1.0,random:size4:rep1,0.0,0.06770027099992149,s3-578fdc1fde0fd01c7d71,0.07910701325045011,1.0,12.641104232238348,1.0,0.0,0.06770027099992149,s3-578fdc1fde0fd01c7d71,0.07910701325045011,1.0,12.641104232238348,1.0,0.0,0.06770027099992149,s3-578fdc1fde0fd01c7d71,0.07910701325045011,36,policy_train,s3__policy_train__policy_train_regular_beltway_0003__task_0018__seed_0000__official_adaptive__decision_0000__0117,1.0,11.136641490706822,1.0,0.0,0.07792658749986003,0.08979367799838656,1.0,11.136641490706822,1.0,0.0,0.07792658749986003,0.08979367799838656
600,compartmentalized,policy_validation_compartmentalized_cross_four_gate_0000,target:size4:rep1,False,False,0.011749491000006884,False,1.0,1.705750281204297,1.0,0.0,0.16525733699991818,0.5862522850026899,s3-21f4b5f6aea7ad1d55e5,0.6340313248963898,1.0,2.3388101016594196,1.0,random:size4:rep0,0.0,0.1535078459999113,0.427567847124692,1.0,2.339781606100687,1.0,random:size4:rep0,0.0,0.1535078459999113,s3-852db32f97927c234e21,0.42739031599899135,1.0,2.339781606100687,1.0,0.0,0.1535078459999113,s3-852db32f97927c234e21,0.42739031599899135,1.0,2.339781606100687,1.0,0.0,0.1535078459999113,s3-852db32f97927c234e21,0.42739031599899135,36,policy_validation,s3__policy_validation__policy_validation_compartmentalized_cross_four_gate_0000__task_0016__seed_0017__fixed_random__decision_0000__0149,1.0,1.6918941678616737,1.0,0.0,0.15535173850366846,0.5910535180009902,1.0,1.6918941678616737,1.0,0.0,0.15535173850366846,0.5910535180009902
