actual_size,agent_count,agents,candidate_id,complete,conflict_trajectory,continuation_teacher,executed_steps,feasible,final_conflict_ratio,final_conflicts,final_fingerprint,final_repair_fingerprint,horizon,initial_conflicts,initial_fingerprint,initial_repair_fingerprint,is_v2_candidate,layout_mode,log_total_seconds,low_level_expanded,low_level_generated,low_level_reopened,low_level_runs,map_id,no_progress,normalized_step_auc,normalized_wall_auc_seconds,observed_total_seconds,padded_steps,pp_replan_seconds,producer_identity_fingerprint,repair_wall_seconds,root_selection_seconds,schema,selection_families,selection_wall_seconds,source_stratum,split,state_id,stop_reason,trial_index
4,400,"27,55,83,94",neighborhood-70ffd5dc5eb9b7d5,True,"22,21,17,17",official_adaptive,3,False,0.7727272727272727,17,237839b19b0726e4aadf948d0738526a3806c76e114904b5d2cd98dc57de134f,b9e934e3001577ceaaf34796abf3eaff88159b748c090f1afe22525ffb934df5,3,22,59e8b4cbedea1ecab405db1de8792b4a18a473cc4870436eb2250b04fc142139,b4c807699a4f6783529a0b0af7bf299142998a7f8b466a6bd9d8321189abb56f,False,compartmentalized,0.5148928416105369,108144,142839,18247,19,policy_train_compartmentalized_double_horizontal_0002,False,0.8712121212121212,0.6077233404998982,0.673459166999919,0,0.346337482,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.450797712999929,0.053776878000007855,lns2.receding_q_label_pilot.v2,target:4,0.22266145399999004,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0014__seed_0000__realized_dynamic__decision_0007__0017,horizon_complete,0
4,400,"27,55,83,94",neighborhood-70ffd5dc5eb9b7d5,True,"22,21,19,19",official_adaptive,3,False,0.8636363636363636,19,a9ba243c8ae276ddc993e7553634617782eeee1306a01173feaaa50fe7f08508,5a1f74a6942305d79b5a021cb5f7c7460023d503b5b51f64d1b08e31f471e77c,3,22,59e8b4cbedea1ecab405db1de8792b4a18a473cc4870436eb2250b04fc142139,b4c807699a4f6783529a0b0af7bf299142998a7f8b466a6bd9d8321189abb56f,False,compartmentalized,0.42198486837468535,57622,98806,11916,20,policy_train_compartmentalized_double_horizontal_0002,False,0.9166666666666666,0.4933172087275104,0.524985449000269,0,0.19313462100000003,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.30292857300014475,0.053776878000007855,lns2.receding_q_label_pilot.v2,target:4,0.22205687600012425,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0014__seed_0000__realized_dynamic__decision_0007__0017,horizon_complete,1
4,400,"29,123,278,331",neighborhood-a4232fe30a403345,True,"22,22,18,18",official_adaptive,3,False,0.8181818181818182,18,f0f66894693d4047d40b3d99347703a98cff724dc8660debad50ae71b5ee8137,ffa26158b6f7ebfe79006f30b6b1f891596556dd21d19ac252159fac827cc0c3,3,22,59e8b4cbedea1ecab405db1de8792b4a18a473cc4870436eb2250b04fc142139,b4c807699a4f6783529a0b0af7bf299142998a7f8b466a6bd9d8321189abb56f,False,compartmentalized,0.5415009490656426,107336,143005,27328,20,policy_train_compartmentalized_double_horizontal_0002,False,0.9090909090909091,0.6749372290001205,0.7185844350001389,0,0.38215204999999997,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.4935082530000727,0.053776878000007855,lns2.receding_q_label_pilot.v2,collision:4,0.22507618200006618,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0014__seed_0000__realized_dynamic__decision_0007__0017,horizon_complete,0
4,400,"29,123,278,331",neighborhood-a4232fe30a403345,True,"22,22,16,14",official_adaptive,3,False,0.6363636363636364,14,e4595b1b2a9ea37478c2f70df298c9b4b83cd3e0496e0d492dd56f37d58b0041,d8ee8b39be24d98af6df63b24502ce894a49451dba36b6108abf6da043fb1a19,3,22,59e8b4cbedea1ecab405db1de8792b4a18a473cc4870436eb2250b04fc142139,b4c807699a4f6783529a0b0af7bf299142998a7f8b466a6bd9d8321189abb56f,False,compartmentalized,0.679445926591911,224397,177259,140017,20,policy_train_compartmentalized_double_horizontal_0002,False,0.8484848484848485,0.8715356290907824,0.9727843619998566,0,0.616609297,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.7434338579998894,0.053776878000007855,lns2.receding_q_label_pilot.v2,collision:4,0.22935050399996726,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0014__seed_0000__realized_dynamic__decision_0007__0017,horizon_complete,1
4,400,"21,60,76,80",neighborhood-c9a445102a650852,True,"22,21,15,15",official_adaptive,3,False,0.6818181818181818,15,c01ab54ddecda82cdf3439c54eefbbce32231666eebb2d48d4614d933d6101d6,d568e53c982d54ddf3982edfda1fe5d5429895688d92de1e803101fa2c696635,3,22,59e8b4cbedea1ecab405db1de8792b4a18a473cc4870436eb2250b04fc142139,b4c807699a4f6783529a0b0af7bf299142998a7f8b466a6bd9d8321189abb56f,False,compartmentalized,0.5928686784567333,171954,169501,72620,19,policy_train_compartmentalized_double_horizontal_0002,False,0.8257575757575758,0.6919912997724705,0.8091709079997145,0,0.47845264899999995,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.5924829869998121,0.053776878000007855,lns2.receding_q_label_pilot.v2,target:4,0.21668792099990242,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0014__seed_0000__realized_dynamic__decision_0007__0017,horizon_complete,0
4,400,"21,60,76,80",neighborhood-c9a445102a650852,True,"22,21,21,21",official_adaptive,3,False,0.9545454545454546,21,1352742acec213034c5a0a1c6fb45b82a25c079bb1b200128262145d21cca0d9,c093b60cbf854bfde7bced286c0078f006e5bfe7a11eff5eaa1bb0a9107a52e5,3,22,59e8b4cbedea1ecab405db1de8792b4a18a473cc4870436eb2250b04fc142139,b4c807699a4f6783529a0b0af7bf299142998a7f8b466a6bd9d8321189abb56f,False,compartmentalized,0.38224170839597993,44191,66455,15075,20,policy_train_compartmentalized_double_horizontal_0002,False,0.9621212121212122,0.4524481717275483,0.4655662820002817,0,0.133204088,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.23995135900031528,0.053776878000007855,lns2.receding_q_label_pilot.v2,target:4,0.22561492299996644,high_cost_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0014__seed_0000__realized_dynamic__decision_0007__0017,horizon_complete,1
8,400,"17,27,112,202,239,282,296,389",neighborhood-01654e9603f5bed9,True,"1,0",official_adaptive,1,True,0.0,0,fa4064264a2c893ea8bf922d18320b308ac11ab844b417568b06d9f082ff65bf,d7aa46e5a757fa0018db7fca6f84122415b1c7f9c52d99fa2c57e4b8d55e691a,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.13637784625389573,8117,12216,4238,8,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.14611486700005116,0.14611486700005116,2,0.018575598,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.05018177800002377,0.0959330890000274,lns2.receding_q_label_pilot.v2,random:8,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,0
8,400,"17,27,112,202,239,282,296,389",neighborhood-01654e9603f5bed9,True,"1,0",official_adaptive,1,True,0.0,0,31881568ac8f8e368c883306ae381067764707eabbdbf5b82b038c667f330e6a,7851b776bb9d65826aba1a99311804e059bd770f59138fc0ecabf12aacff95fc,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.13882230627275222,10119,14634,5397,8,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.1489199259999623,0.1489199259999623,2,0.022477843,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.052986836999934894,0.0959330890000274,lns2.receding_q_label_pilot.v2,random:8,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,1
16,400,"17,29,81,89,93,121,137,144,152,200,216,221,236,245,276,342",neighborhood-02ae0d4752239855,True,"1,1,0",official_adaptive,2,True,0.0,0,956bcfc6a23eff31843a62d3860ed36f46eac1dfc0aa632a276889cda9a83fa3,9e3d23a020f507e01c338657f524047311bafb82b58e3bf4e289b46931d0d6bf,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.27523216447184284,10381,35073,1446,24,policy_train_dead_end_aisles_0002,False,0.5,0.31683636199988996,0.31683636199988996,1,0.036819027000000004,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.10139194299983956,0.0959330890000274,lns2.receding_q_label_pilot.v2,random:16,0.2154444190000504,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,0
16,400,"17,29,81,89,93,121,137,144,152,200,216,221,236,245,276,342",neighborhood-02ae0d4752239855,True,"1,1,0",official_adaptive,2,True,0.0,0,23e7b5a23eec448f2d6c88ca8128254ce1c9cf334a3d28813bfc30ab063c0419,d0c2db8e8884bfd61aa19dcb51e7bac83dd8143b7d1d5881ccb53715654cfbbb,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.22620789780502576,9261,30615,1347,24,policy_train_dead_end_aisles_0002,False,0.5,0.2538363080000181,0.2538363080000181,1,0.03949913,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.09565477099999953,0.0959330890000274,lns2.receding_q_label_pilot.v2,random:16,0.15818153700001858,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,1
16,400,"45,47,76,101,110,132,144,168,169,190,202,225,249,323,380,385",neighborhood-03cc9666eac8405a,True,"1,0",official_adaptive,1,True,0.0,0,4e19cdc685bfd851bdc9006a8aaf2b94e5b018e30b3f540dd1d9808303f691e1,36a63bad4bbf52eef33ba29592194af54006e282a2c49c7cb2287c681656dee8,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.1424643050930036,5880,19815,897,16,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.15311192000001483,0.15311192000001483,2,0.025085855,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.05717883099998744,0.0959330890000274,lns2.receding_q_label_pilot.v2,collision:16,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,0
16,400,"45,47,76,101,110,132,144,168,169,190,202,225,249,323,380,385",neighborhood-03cc9666eac8405a,True,"1,0",official_adaptive,1,True,0.0,0,c4765808936b977ad45e4c7b37fdae3021fde48a3578c314e4a03cd8b6152247,81f65e30791f454b1fe9d3b16307b2a3936e5f5031a0c92a9f0b3ce45ab5e34d,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.1353545623900623,5039,17535,692,16,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.14494266600001993,0.14494266600001993,2,0.019789162,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.04900957699999253,0.0959330890000274,lns2.receding_q_label_pilot.v2,collision:16,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,1
8,400,"61,144,188,202,241,260,279,394",neighborhood-05d83eb083269066,True,"1,0",official_adaptive,1,True,0.0,0,b3740077bfd25a9741b736f692d2a21bbe5c2e80cfa85d6e8af32bfb5e34a09f,1211c9880010febe4bbeaf72d0424a52ed33e7b24f03b6129673a6ad0036acc8,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.1317634990711982,3464,11777,356,8,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.14083847799997784,0.14083847799997784,2,0.013858003,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.044905388999950446,0.0959330890000274,lns2.receding_q_label_pilot.v2,collision:8,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,0
8,400,"61,144,188,202,241,260,279,394",neighborhood-05d83eb083269066,True,"1,0",official_adaptive,1,True,0.0,0,472a42fe8ee6cc03222afc9710437fc66992f6f2b32025e3c1d4ad5701437221,9e1ff1a4a07e6d6cef38df60134cc40ae65c84b7923bcb79051f10d48abba543,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.13179538651248085,3538,11689,445,8,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.1408748569999716,0.1408748569999716,2,0.013396969,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.044941767999944204,0.0959330890000274,lns2.receding_q_label_pilot.v2,collision:8,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,1
4,400,"49,144,202,228",neighborhood-06f4663447c6a436,True,"1,0",official_adaptive,1,True,0.0,0,3006d2ddf098549dbdee965a5961f515e17fb16e5979eed97c2ea5a67a86fa5a,428b83f7e267602488fe3deef06e908bbe837337e5fa9157f4d06737bdb3c231,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.12607687272870108,968,3509,186,4,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.1343693669999766,0.1343693669999766,2,0.005635263,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.0384362779999492,0.0959330890000274,lns2.receding_q_label_pilot.v2,target:4,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,0
4,400,"49,144,202,228",neighborhood-06f4663447c6a436,True,"1,0",official_adaptive,1,True,0.0,0,8d9d47040912b3cccfa9645db57020256febf4de6c07ae045d5db02d86dcc746,82c726863f3f1dd8d01a8c109d80cbd26f35a87c7ed11141d87967c0b65bd065,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.12198648919846575,679,3128,2,4,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.1297388379999802,0.1297388379999802,2,0.003343179,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.03380574899995281,0.0959330890000274,lns2.receding_q_label_pilot.v2,target:4,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,1
4,400,"77,103,202,384",neighborhood-0971c913969383de,True,"1,0",official_adaptive,1,True,0.0,0,392a72d4d3780490f41a6641c00429fe753e3a143a53e97e9b8691a9fc7a4bec,be035bb7bad5c39b16e8c9ea5cf47c1a7a16c5f27d8c9728843b9e08973b1a02,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.12884638999345577,1161,3650,185,4,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.1375153770001134,0.1375153770001134,2,0.00605964,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.04158228800008601,0.0959330890000274,lns2.receding_q_label_pilot.v2,random:4,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,0
4,400,"77,103,202,384",neighborhood-0971c913969383de,True,"1,0",official_adaptive,1,True,0.0,0,0ccced00bf01cba670c22993516c5106fc7489723a7b401e3299ead07060349d,c2900878a09f59c15d42c3d7e0abf330645d8940a710b3dedca5909a412e6615,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.1246547578659404,772,2824,102,4,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.13275731000010182,0.13275731000010182,2,0.003905404,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.03682422100007443,0.0959330890000274,lns2.receding_q_label_pilot.v2,random:4,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,1
8,400,"42,92,144,146,313,322,378,390",neighborhood-0cd5e422764d2f85,True,"1,1,1,0",official_adaptive,3,True,0.0,0,252f3f4fefd2d91521ce04430a9a616f452f7b9d72801207f3bbe25d7117d3aa,3727de54b63c5694f2bfb46cb3f46c9479b64229051ba22e323dcc83928cf0d1,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.31894656093076407,8429,27129,1788,24,policy_train_dead_end_aisles_0002,False,0.8333333333333334,0.3756778080000913,0.3756778080000913,0,0.032931881999999996,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.13610188699999526,0.0959330890000274,lns2.receding_q_label_pilot.v2,random:8,0.23957592100009606,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,0
8,400,"42,92,144,146,313,322,378,390",neighborhood-0cd5e422764d2f85,True,"1,1,0",official_adaptive,2,True,0.0,0,94e041ca55defec36023c4c9747e783e929956b580dbfcc18633f2b7c50fd663,a9e819c777ccddea758dbe54823d41b6310583abb028ea908b2eb6c7021cbfc7,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.2341626921725259,4586,15852,739,16,policy_train_dead_end_aisles_0002,False,0.5,0.26385009399996306,0.26385009399996306,1,0.01900312,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.09922856999992291,0.0959330890000274,lns2.receding_q_label_pilot.v2,random:8,0.16462152400004015,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,1
4,400,"9,144,343,357",neighborhood-0f790d5657186438,True,"1,1,0",official_adaptive,2,True,0.0,0,373e16218fb8e9655ce8b69ecdc5217714f6ba6ae0a0c4519af586aab780f65e,3c0d936b89837c893cfd76124c9e0f06481222ecd80f560dc84da4318aebbaee,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.227032049297195,3808,13180,630,12,policy_train_dead_end_aisles_0002,False,0.5,0.2548700850001069,0.2548700850001069,1,0.017205502,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.08529906400008258,0.0959330890000274,lns2.receding_q_label_pilot.v2,random:4,0.1695710210000243,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,0
4,400,"9,144,343,357",neighborhood-0f790d5657186438,True,"1,1,0",official_adaptive,2,True,0.0,0,836b88aa6af1e31e8c64518f8be6c758eeb27105ad5c4fd387cbf05ecb2aaef6,c9c1883ceb1c100f838caff6cbe4e5a8a241f207f6a2a59c00eee62f3b589be6,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.23338030926198142,3776,12958,557,12,policy_train_dead_end_aisles_0002,False,0.5,0.2628616659999352,0.2628616659999352,1,0.017855715,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.08700400599991553,0.0959330890000274,lns2.receding_q_label_pilot.v2,random:4,0.17585766000001968,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,1
16,400,"32,49,62,115,138,144,156,187,198,199,202,228,255,269,362,372",neighborhood-17f54830bd444853,True,"1,0",official_adaptive,1,True,0.0,0,730b3ba8b973d29144182b7f287cb04d8653ea4c5e11d2dad1ab750995805362,431fa68c02f98bece15b744ef50f30bb9c22beda2930f4082b1a8a734152197d,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.14270339380130287,6361,20041,1186,16,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.15338764900002388,0.15338764900002388,2,0.022893513,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.05745455999999649,0.0959330890000274,lns2.receding_q_label_pilot.v2,target:16,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,0
16,400,"32,49,62,115,138,144,156,187,198,199,202,228,255,269,362,372",neighborhood-17f54830bd444853,True,"1,0",official_adaptive,1,True,0.0,0,0b2a435aa7a4dfb14e19291af25b862f7b17175d0aa6cdd7c9e3adf16f50d326,66c58a5079bbf1dfe20f21263f57abc2491c2ec7c83e03ad559b6a0f07f59805,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.13782009734432782,4399,15293,717,16,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.1477690450000182,0.1477690450000182,2,0.019140427,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.0518359559999908,0.0959330890000274,lns2.receding_q_label_pilot.v2,target:16,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,1
8,400,"38,144,168,202,210,228,230,316",neighborhood-1a5e6bc5d5a955c0,True,"1,0",official_adaptive,1,True,0.0,0,0da2a81eef74134de0c419a934005e6dadaa9e70544cf4952f276ffecf525a00,6af946b4d7004d0ff8c1e5779e1f1b8587bb745e41fa6d31cf699eca5dd67bd1,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.13497680051917124,4333,12915,797,8,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.1445102320001297,0.1445102320001297,2,0.018610943,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.048577143000102296,0.0959330890000274,lns2.receding_q_label_pilot.v2,collision:8,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,0
8,400,"38,144,168,202,210,228,230,316",neighborhood-1a5e6bc5d5a955c0,True,"1,0",official_adaptive,1,True,0.0,0,f20bfa92bc32c24e6d1ee757991675e19ef90a29686ef4afe064ab53996c4eef,c2384db8027df8f28db390a275aca39123803e721805f12a56ed8cbfbafb56ba,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.13303544053564215,4396,13453,640,8,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.14229048100003183,0.14229048100003183,2,0.01565574,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.04635739200000444,0.0959330890000274,lns2.receding_q_label_pilot.v2,collision:8,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,1
4,400,"144,202,228,269",neighborhood-1d77237d50783ecd,True,"1,0",official_adaptive,1,True,0.0,0,7d79e8e680b3ff421e58795687d2942619a988e054bd04bda639415de2055d16,cec869605cb888cfcb80bb57880d5566d513b64a624491cf14b0607201e4aab1,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.12544463009748102,1138,4890,2,4,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.13365239699999165,0.13365239699999165,2,0.006940871,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.03771930799996426,0.0959330890000274,lns2.receding_q_label_pilot.v2,target:4,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,0
4,400,"144,202,228,269",neighborhood-1d77237d50783ecd,True,"1,0",official_adaptive,1,True,0.0,0,9de385ce48eb3836eb54dc3fb2fd08d000112e883d1cba73aee48b8a3fc0af10,f941e69c40b20175baa847523b3d7b450df4bbaf3f2bc14e8c23da60eec6bec4,3,1,c9a0257f27a860ba1a97805c8e44aaedd2fab1a56a9b411bfa212b22d93dca17,06071f887c068aa0e662bd8c4147a295edb26864487180a8d97dca80829e7d17,False,dead_end_aisles,0.12609057011344002,1003,4363,0,4,policy_train_dead_end_aisles_0002,False,0.16666666666666666,0.13438490500004718,0.13438490500004718,2,0.00551852,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.03845181600001979,0.0959330890000274,lns2.receding_q_label_pilot.v2,target:4,0.0959330890000274,near_feasible,policy_train,s3__policy_train__policy_train_dead_end_aisles_0002__task_0012__seed_0000__realized_dynamic__decision_0000__0090,feasible,1
